3288.7,1.0483,1.8784,102.67,64.822,65.513,2.2554,2.1514,0.029719,0.104,0.176,1.4444,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,-0.868,-1.132
1676.7,1.1107,1.8528,145.68,71.669,65.677,2.2389,2.0157,0.10062,0.424,0.104,-1.325,0.12,-0.2,-0.375,0.096,-0.224,-0.3,0.032,-0.288,-0.1,0,-0.32,-0,0,-0.32,-0,-1.2611,-0.73891
629.1,1.3838,1.6544,120.05,53.074,68.812,2.661,1.923,0.68155,0.168,-0.064,-0.72414,0.08,-0.152,-0.34483,0.04,-0.192,-0.17241,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,-1.52,-0.48
830.77,1.0483,1.4656,128.57,53.654,68.443,2.252,2.1482,0.4851,0.072,0.144,1,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,-0.824,-1.176
876.79,1.2891,1.5024,117.03,47.98,68.185,2.2193,1.7216,0.27866,0,-0.568,-0,0,-0.568,-0,0,-0.568,-0,0,-0.568,-0,0,-0.568,-0,0,-0.568,-0,-0.8488,-1.1512
787.41,1.141,1.496,119.1,48.473,68.441,2.5298,2.2172,0.57521,0.088,-0.496,-0.15068,0,-0.584,-0,0,-0.584,-0,0,-0.584,-0,0,-0.584,-0,0,-0.584,-0,-1.4297,-0.57029
790.32,1.1617,1.4416,118.81,46.574,70.825,2.3682,2.0385,0.49949,0.088,0.168,1.1,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,-0.81829,-1.1817
1455.7,1.0193,1.576,158.92,87.492,71.886,2.1215,2.0813,0.15578,0.088,-0.672,-0.11579,0.04,-0.72,-0.052632,0,-0.76,-0,0,-0.76,-0,0,-0.76,-0,0,-0.76,-0,-1.2927,-0.70733
1556.7,1.1117,1.3456,131.18,67.8,67.054,2.2858,2.0561,0.12399,0.064,-0.656,-0.088889,0,-0.72,-0,0,-0.72,-0,0,-0.72,-0,0,-0.72,-0,0,-0.72,-0,-1.3112,-0.6888
1991.2,0.88942,1.4368,127.78,74.405,70.69,1.87,2.1025,0.083538,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,-0.89354,-1.1065
891.29,1.1457,2.3824,126.93,61.655,67.973,2.2864,1.9957,0.36125,0,-0.4,-0,0,-0.4,-0,0,-0.4,-0,0,-0.4,-0,0,-0.4,-0,0,-0.4,-0,-0.813,-1.187
679.04,1.0278,2.168,140.32,89.473,68.187,2.2416,2.1808,0.74554,0.08,0.144,1.25,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,-0.848,-1.152
2514.1,1.2353,1.8928,171.96,98.997,68.068,2.4241,1.9623,0.043956,0.104,-0.104,-0.5,0.056,-0.152,-0.26923,0.016,-0.192,-0.076923,0,-0.208,-0,0,-0.208,-0,0,-0.208,-0,-1.3173,-0.68267
929.4,1.0286,1.6048,161.95,93.452,70.5,2.0642,2.0068,0.34843,0.08,0.16,1,0.008,0.016,1,0,0.008,0,0,0.008,0,0,0.008,0,0,0.008,0,-0.87636,-1.1236
0,1.0803,1.9488,144.49,91.577,66.668,2.0678,1.9141,-0.020962,0,-0.088,-0,0,-0.088,-0,0,-0.088,-0,0,-0.088,-0,0,-0.088,-0,0,-0.088,-0,-0.84582,-1.1542
3319.7,1.176,1.7584,105.49,76.601,69.447,2.1878,1.8604,0.023119,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,0,-0.024,-0,-0.86109,-1.1389
1976.3,1.131,2.0864,112.7,93.421,67.269,2.0693,1.8296,0.061114,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,-0.872,-1.128
0,1.1485,1.9136,146.53,78.508,66.736,2.276,1.9817,-0.084432,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,0,-0.224,-0,-1.3136,-0.6864
1333.4,1.0138,1.8848,134.36,77.343,69.561,1.9835,1.9566,0.15876,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,-1.2829,-0.71709
2907,0.99957,1.5216,157.93,58.19,67.572,1.9914,1.9923,0.033643,0,0.296,0,0,0.296,0,0,0.296,0,0,0.296,0,0,0.296,0,0,0.296,0,-0.872,-1.128
771.32,1.1906,1.3536,174.07,105.05,68.184,2.4138,2.0274,0.49933,0.096,0.192,1,0.04,0.096,0.71429,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,-0.76686,-1.2331
1026.6,1.0501,1.576,162.67,97.848,66.492,2.1009,2.0007,0.26769,0,-0.08,-0,0,-0.08,-0,0,-0.08,-0,0,-0.08,-0,0,-0.08,-0,0,-0.08,-0,-0.8624,-1.1376
2960.9,1.464,1.6384,149.41,75.532,67.693,2.3607,1.6125,0.021283,0.08,-0.456,-0.14925,0.024,-0.512,-0.044776,0,-0.536,-0,0,-0.536,-0,0,-0.536,-0,0,-0.536,-0,-1.2992,-0.7008
1129.5,1.2012,1.5488,154.68,49.767,71.865,2.4902,2.0732,0.25665,0.088,0.176,1,0.04,0.08,1,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.83289,-1.1671
800.48,1.3169,1.432,145.89,61.4,64.875,2.599,1.9736,0.41803,0.104,0.192,1.1818,0.064,0.12,1.1429,0,0.056,0,0,0.056,0,0,0.056,0,0,0.056,0,-0.78533,-1.2147
1923.3,1.1866,1.3216,107.7,73.249,71.498,2.135,1.7992,0.066322,0.36,-0.352,-0.50562,0.176,-0.536,-0.24719,0.104,-0.608,-0.14607,0.048,-0.664,-0.067416,0,-0.712,-0,0,-0.712,-0,-1.2628,-0.73723
1600.9,1.11,1.9264,118.56,82.873,67.087,2.1524,1.9391,0.10434,0.104,-0.448,-0.18841,0.064,-0.488,-0.11594,0.024,-0.528,-0.043478,0,-0.552,-0,0,-0.552,-0,0,-0.552,-0,-1.3182,-0.68178
1045.4,1.1146,2.1232,159.57,93.649,63.831,2.2664,2.0334,0.25596,0.096,0.184,1.0909,0.056,0.104,1.1667,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,-0.808,-1.192
4216.7,0.96707,1.7584,158.45,91.48,63.967,1.9075,1.9725,0.014836,0,-0.312,-0,0,-0.312,-0,0,-0.312,-0,0,-0.312,-0,0,-0.312,-0,0,-0.312,-0,-0.85309,-1.1469
755.35,1.1467,1.9184,153.98,61.051,62.631,2.2511,1.9631,0.44841,0.104,-0.04,-0.72222,0.056,-0.088,-0.38889,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,-1.3182,-0.68178
0,1.2007,2.0816,122.43,73.457,62.244,2.3721,1.9756,-0.062639,0.096,0.192,1,0.056,0.12,0.875,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,-0.78057,-1.2194
747,1.1735,1.7616,125.14,70.417,62.894,2.3631,2.0137,0.48446,0.128,-0.36,-0.2623,0.08,-0.408,-0.16393,0.048,-0.44,-0.098361,0,-0.488,-0,0,-0.488,-0,0,-0.488,-0,-1.401,-0.599
1235.7,0.98322,1.7648,117.97,64.884,62.373,1.9816,2.0154,0.17589,0.12,0.2,1.5,0.072,0.128,1.2857,0.04,0.072,1.25,0,0.032,0,0,0.032,0,0,0.032,0,-0.86909,-1.1309
0,0.90763,2.0944,138.69,53.242,63.032,2.0046,2.2086,-0.042461,0.096,0.168,1.3333,0.048,0.088,1.2,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.8824,-1.1176
0,1.0814,1.4928,153.76,55.924,62.71,2.1402,1.9792,-0.070556,0,0.216,0,0,0.216,0,0,0.216,0,0,0.216,0,0,0.216,0,0,0.216,0,-0.83,-1.17
0,1.0474,1.6784,155.9,46.457,63.889,2.0729,1.9791,-0.1272,0.12,-0.136,-0.46875,0.072,-0.184,-0.28125,0,-0.256,-0,0,-0.256,-0,0,-0.256,-0,0,-0.256,-0,-1.3236,-0.67644
1113.2,1.0356,1.4976,116.25,85.883,62.367,2.1865,2.1113,0.23782,0.064,-0.136,-0.32,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,-1.3008,-0.6992
971.49,1.0094,2.3024,143.57,56.44,65.363,2.1177,2.098,0.32312,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.85333,-1.1467
1175.2,0.95037,1.6736,126.24,72.923,62.402,1.9825,2.086,0.20843,0.104,-0.128,-0.44828,0.064,-0.168,-0.27586,0.024,-0.208,-0.10345,0,-0.232,-0,0,-0.232,-0,0,-0.232,-0,-1.236,-0.764
0,0.95364,1.7744,144.07,56.451,64.243,1.8582,1.9485,-0.0078199,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,0,-0.056,-0,-0.87,-1.13
2624.8,0.92449,1.808,155.65,61.644,67.082,2.0664,2.2351,0.051563,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,0,-0.048,-0,-0.85244,-1.1476
3656.5,1.1207,1.8688,167.15,96.418,63.027,2.2413,1.9999,0.019985,0.112,0.016,-1.1667,0.056,-0.04,-0.58333,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,-1.332,-0.668
0,1.0066,2.4192,120.21,81.011,63.562,1.9734,1.9604,-0.043745,0,0.184,0,0,0.184,0,0,0.184,0,0,0.184,0,0,0.184,0,0,0.184,0,-0.85244,-1.1476
1129,1.2162,1.9248,145.61,57.489,63.428,2.417,1.9873,0.20832,0.12,0.024,-1.25,0.072,-0.024,-0.75,0.04,-0.056,-0.41667,0,-0.096,-0,0,-0.096,-0,0,-0.096,-0,-1.3404,-0.65956
2197.6,1.1992,1.928,140.5,51.544,63.559,2.4047,2.0052,0.056089,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,-0.81029,-1.1897
2065.3,1.0529,2.0416,134.07,53.66,63.831,2.103,1.9974,0.063283,0.088,0.192,0.84615,0.032,0.064,1,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,-0.83822,-1.1618
7191.3,1.2221,1.544,128.63,55.728,62.922,2.5283,2.0688,0.00552,0.096,0.184,1.0909,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,-0.77067,-1.2293
900.45,1.495,1.7184,147.86,68.8,62.373,2.9875,1.9983,0.32561,0.112,-0.664,-0.14433,0.064,-0.712,-0.082474,0,-0.776,-0,0,-0.776,-0,0,-0.776,-0,0,-0.776,-0,-1.5307,-0.46933
3755.7,1.029,2.1552,95.725,68.838,61.859,2.1575,2.0966,0.020434,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,0,-0.64,-0,-0.819,-1.181
745.29,1.4138,1.9008,97.869,72.475,65.114,2.5145,1.7786,0.39308,0.064,-0.664,-0.087912,0,-0.728,-0,0,-0.728,-0,0,-0.728,-0,0,-0.728,-0,0,-0.728,-0,-1.376,-0.624
1408.8,1.2669,1.928,124.75,80.915,61.602,2.3938,1.8895,0.11748,0.112,-0.552,-0.16867,0.064,-0.6,-0.096386,0.016,-0.648,-0.024096,0,-0.664,-0,0,-0.664,-0,0,-0.664,-0,-1.3543,-0.64571
1649.8,1.0184,1.8224,100.97,63.48,61.101,1.9996,1.9635,0.091736,0.12,-0.608,-0.16484,0.072,-0.656,-0.098901,0.04,-0.688,-0.054945,0,-0.728,-0,0,-0.728,-0,0,-0.728,-0,-1.2942,-0.70578
1672.9,0.7772,2.0624,113.78,74.951,61.615,1.6722,2.1515,0.10802,0.064,-0.304,-0.17391,0.032,-0.336,-0.086957,0,-0.368,-0,0,-0.368,-0,0,-0.368,-0,0,-0.368,-0,-1.136,-0.864
804.55,1.4716,1.968,155.3,57.951,63.424,2.8888,1.963,0.40023,0.104,0.216,0.92857,0.056,0.128,0.77778,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,-0.7184,-1.2816
1594.9,0.96263,2.2336,147.44,51.919,60.242,2.0555,2.1353,0.11446,0.104,0.144,2.6,0.056,0.096,1.4,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-1.2512,-0.7488
1689.1,1.1735,1.9376,144.27,54.994,60.855,2.3345,1.9892,0.089465,0.112,-0.064,-0.63636,0.064,-0.112,-0.36364,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,-1.3486,-0.65143
1777.9,1.1624,1.6256,147.92,57.43,59.885,2.1164,1.8207,0.066577,0.08,0.176,0.83333,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,-0.83022,-1.1698
836.67,1.3443,1.4512,137.43,87.227,77.162,2.8416,2.1138,0.52206,0.248,-0.056,-0.81579,0.128,-0.176,-0.42105,0.08,-0.224,-0.26316,0,-0.304,-0,0,-0.304,-0,0,-0.304,-0,-1.448,-0.552
872.11,1.5278,1.0416,81.496,35.291,137.63,2.7353,1.7904,0.61482,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,0,-0.544,-0,-0.85267,-1.1473
796.82,1.1753,1.4464,106.96,74.829,94.123,2.6833,2.283,0.81901,0.088,0.152,1.375,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,-0.83556,-1.1644
797.3,1.8769,1.1152,99.173,45.01,117.43,2.2602,1.2042,0.28395,0.376,0.064,-1.2051,0.136,-0.176,-0.4359,0.096,-0.216,-0.30769,0.016,-0.296,-0.051282,0,-0.312,-0,0,-0.312,-0,-1.2245,-0.77547
1116.6,1.2558,1.1808,92.906,49.63,116.96,2.2014,1.7529,0.30556,0.072,-0.28,-0.20455,0,-0.352,-0,0,-0.352,-0,0,-0.352,-0,0,-0.352,-0,0,-0.352,-0,-1.1911,-0.80894
826.22,1.473,0.7776,97.952,31.034,121.76,2.7847,1.8904,0.67568,0.072,0.12,1.5,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,-0.83636,-1.1636
757.42,1.7147,1.2624,71.63,41.184,105.45,2.3116,1.3481,0.35411,0.168,0.2,5.25,0.144,0.176,4.5,0.12,0.152,3.75,0,0.032,0,0,0.032,0,0,0.032,0,-0.89333,-1.1067
867.4,1.0948,0.952,89.916,54.174,103.28,2.6087,2.3828,0.82616,0.04,0.072,1.25,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,-0.83378,-1.1662
721.37,1.3883,1.0512,102.76,47.511,101.35,2.4663,1.7765,0.65154,0.224,0.032,-1.1667,0.52,0.328,-2.7083,0.432,0.24,-2.25,0.24,0.048,-1.25,0.184,-0.008,-0.95833,0.008,-0.184,-0.041667,-1.224,-0.776
864.98,1.3433,1.112,116.38,51.216,97.229,2.3558,1.7537,0.42366,0.376,0.544,2.2381,0.208,0.376,1.2381,0.128,0.296,0.7619,0.064,0.232,0.38095,0.04,0.08,1,0,0.04,0,-0.88492,-1.1151
706.88,1.2723,0.9296,105.38,60.622,102.84,2.6255,2.0635,0.92891,0.096,0.168,1.3333,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,-0.8848,-1.1152
0,1.7427,0,98.777,76.005,0,2.3673,1.3584,0.26224,0.208,0.272,3.25,0.12,0.16,3,0.032,0.04,4,0,0.008,0,0,0.008,0,0,0.008,0,-0.90618,-1.0938
785.57,1.2994,0.4096,109.56,45.689,121.08,2.9384,2.2614,1.0636,0.112,0.112,0,0.048,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.464,-0.536
687.17,1.3341,1.7488,129.5,49.582,94.182,2.6805,2.0093,0.85354,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,-0.82171,-1.1783
604.72,1.4854,1.2336,133.01,48.613,89.16,2.9173,1.964,0.99692,0.12,0,-1,0.072,-0.048,-0.6,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,0,-0.12,-0,-1.4389,-0.56114
588.79,1.409,1.824,131.34,48.564,79.119,2.8618,2.0311,0.99799,0.104,0.216,0.92857,0.024,0.04,1.5,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,-0.78533,-1.2147
573.3,1.4365,1.3952,129.13,47.195,74.914,2.805,1.9526,0.92116,0.08,0.176,0.83333,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,-0.82057,-1.1794
570.4,1.4625,1.5776,129.07,49.101,82.503,2.9413,2.0112,1.0873,0.136,0.28,0.94444,0.088,0.192,0.84615,0.056,0.104,1.1667,0,0.048,0,0,0.048,0,0,0.048,0,-0.78667,-1.2133
782.9,1.2956,1.6944,128.84,47.449,82.523,2.6494,2.0448,0.59673,0.112,0.216,1.0769,0.04,0.056,2.5,0,0.016,0,0,0.016,0,0,0.016,0,0,0.016,0,-0.82,-1.18
641.35,1.4728,1.4432,141.44,46.137,96.83,2.9194,1.9822,0.98048,0.136,0.28,0.94444,0.08,0.168,0.90909,0.032,0.064,1,0,0.032,0,0,0.032,0,0,0.032,0,-0.78133,-1.2187
883.74,1.2894,1.8608,130.31,51.705,76.302,2.3695,1.8376,0.34971,0.128,0.24,1.1429,0.056,0.096,1.4,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.832,-1.168
608.01,1.4093,0.88,125.88,48.356,84.312,2.8764,2.0411,1.0071,0.088,0.192,0.84615,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,0,0.104,0,-0.78667,-1.2133
579.23,1.4147,1.3296,120.95,61.511,77.471,2.9238,2.0667,1.0454,0.104,-0.528,-0.16456,0.032,-0.6,-0.050633,0,-0.632,-0,0,-0.632,-0,0,-0.632,-0,0,-0.632,-0,-1.4629,-0.53714
601.61,1.432,1.3504,92.767,57.433,82.676,2.9575,2.0653,1.0329,0.136,0.232,1.4167,0.08,0.128,1.6667,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,-0.82286,-1.1771
643.8,1.3181,1.2832,102.89,63.413,78.699,2.6212,1.9886,0.79591,0.128,-0.016,-0.88889,0.08,-0.064,-0.55556,0.032,-0.112,-0.22222,0,-0.144,-0,0,-0.144,-0,0,-0.144,-0,-1.413,-0.587
549.56,1.4378,1.8048,105.01,60.296,74.891,2.8256,1.9652,1.0151,0.144,0.232,1.6364,0.056,0.096,1.4,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.836,-1.164
1324.6,0.89724,0.432,113.63,85.028,73.359,2.1159,2.3583,0.24646,0.064,0.136,0.88889,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,-0.8376,-1.1624
927.77,0.99278,1.7456,102.88,51.876,79.966,2.387,2.4043,0.56927,0.28,0.432,1.8421,0.152,0.272,1.2667,0.112,0.216,1.0769,0,0.104,0,0,0.104,0,0,0.104,0,-0.822,-1.178
735.68,1.378,1.3792,94.872,42.901,79.513,2.9073,2.1099,0.69324,0.104,-0.232,-0.30952,0.024,-0.312,-0.071429,0,-0.336,-0,0,-0.336,-0,0,-0.336,-0,0,-0.336,-0,-1.4651,-0.53486
832.86,1.1785,0.6496,126.88,38.728,100.33,2.5995,2.2058,0.74594,0.096,0.208,0.85714,0.032,0.064,1,0,0.032,0,0,0.032,0,0,0.032,0,0,0.032,0,-0.82286,-1.1771
567.41,1.4112,1.5584,95.734,55.145,74.406,2.8889,2.0471,1.0266,0.072,0.16,0.81818,0,0.088,0,0,0.088,0,0,0.088,0,0,0.088,0,0,0.088,0,-0.79467,-1.2053
574.96,1.4067,2.136,97.975,55.798,73.101,2.9333,2.0852,1.0192,0.128,0.248,1.0667,0.056,0.12,0.875,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,-0.788,-1.212
595.9,1.4335,1.7008,95.441,53.984,72.818,2.7303,1.9046,0.78854,0.2,0.328,1.5625,0.128,0.224,1.3333,0.096,0.176,1.2,0,0.08,0,0,0.08,0,0,0.08,0,-0.82629,-1.1737
808.97,1.35,0.3184,131.56,48.035,89.936,2.9181,2.1615,0.68058,0.016,-0.112,-0.125,0,-0.128,-0,0,-0.128,-0,0,-0.128,-0,0,-0.128,-0,0,-0.128,-0,-1.4754,-0.52457
681.46,1.252,1.3392,98.524,53.301,73.835,2.6491,2.1159,0.75456,0.24,0.2,-6,0.112,0.072,-2.8,0.064,0.024,-1.6,0,-0.04,-0,0,-0.04,-0,0,-0.04,-0,-1.4907,-0.50933
937.29,1.1522,0.9728,97.112,52.859,90.806,2.1984,1.908,0.39886,0.2,0.088,-1.7857,0.088,-0.024,-0.78571,0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,0,-0.112,-0,-1.4062,-0.59378
1205.1,0.89699,1.6144,99.973,55.23,74.857,2.5536,2.8469,0.44281,0.08,0.152,1.1111,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,0,0.072,0,-0.84457,-1.1554
909.54,1.1821,0.8992,91.689,50.595,90.377,2.2394,1.8944,0.4156,0.048,-0.368,-0.11538,0,-0.416,-0,0,-0.416,-0,0,-0.416,-0,0,-0.416,-0,0,-0.416,-0,-1.3253,-0.67467
569.24,1.515,1.3632,118.26,54.754,81.388,2.7553,1.8187,0.8806,0.16,0.28,1.3333,0.088,0.168,1.1,0.056,0.104,1.1667,0,0.048,0,0,0.048,0,0,0.048,0,-0.816,-1.184
596.09,1.492,1.0384,121.49,59.81,82.73,2.639,1.7687,0.77209,0.184,-0.032,-0.85185,0.104,-0.112,-0.48148,0.072,-0.144,-0.33333,0,-0.216,-0,0,-0.216,-0,0,-0.216,-0,-1.388,-0.612
646.87,1.2466,1.5696,103.9,57.085,81.709,2.5573,2.0514,0.87105,0.112,0.192,1.4,0.016,0.024,2,0,0.008,0,0,0.008,0,0,0.008,0,0,0.008,0,-0.808,-1.192
770.05,1.2213,1.4864,102.27,55.257,80.624,2.3104,1.8917,0.51576,0.072,0.136,1.125,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,-0.86489,-1.1351
1443,1.0464,1.5712,123.87,37.87,76.614,2.2015,2.1039,0.17262,0.136,0.256,1.1333,0.064,0.104,1.6,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.84978,-1.1502
961.39,1.1032,1.7648,116.39,38.055,71.439,2.4718,2.2406,0.41131,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,0,-0.176,-0,-1.312,-0.688
515.99,1.5613,1.5152,144.33,60.805,66.494,2.8993,1.857,0.91296,0.208,-0.152,-0.57778,0.136,-0.224,-0.37778,0.072,-0.288,-0.2,0,-0.36,-0,0,-0.36,-0,0,-0.36,-0,-1.4787,-0.52133
1001.6,1.1355,1.7328,116.62,45.693,65.104,2.374,2.0906,0.30068,0.128,-0.072,-0.64,0.064,-0.136,-0.32,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,0,-0.2,-0,-1.3689,-0.63111
961.08,1.1582,1.4464,80.47,41.168,69.452,2.4526,2.1175,0.35737,0.12,-0.264,-0.3125,0.048,-0.336,-0.125,0,-0.384,-0,0,-0.384,-0,0,-0.384,-0,0,-0.384,-0,-1.4697,-0.53029
659.45,1.3053,1.4592,83.646,43.186,70.228,2.4442,1.8725,0.60023,0.144,-0.208,-0.40909,0.08,-0.272,-0.22727,0.024,-0.328,-0.068182,0,-0.352,-0,0,-0.352,-0,0,-0.352,-0,-1.4629,-0.53714
749.67,1.3212,2.152,106.5,51.72,67.88,2.6877,2.0342,0.52979,0.136,0.24,1.3077,0.064,0.104,1.6,0,0.04,0,0,0.04,0,0,0.04,0,0,0.04,0,-0.82933,-1.1707
619.05,1.4714,1.7184,102.88,50.348,69.844,2.9767,2.0231,0.79067,0.136,0.24,1.3077,0.072,0.136,1.125,0,0.064,0,0,0.064,0,0,0.064,0,0,0.064,0,-0.812,-1.188
749.32,1.2326,1.584,89.889,37.715,73.249,2.7317,2.2163,0.67927,0.104,0.176,1.4444,0.032,0.056,1.3333,0,0.024,0,0,0.024,0,0,0.024,0,0,0.024,0,-0.85143,-1.1486
649.78,1.2534,1.56,98.485,46.843,72.404,2.5968,2.0718,0.78022,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,-1.368,-0.632
1101.2,1.0879,0.1312,91.986,48.547,150.08,2.5413,2.3359,0.71583,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,0,-0.072,-0,-1.2728,-0.7272
793.55,0.92612,1.416,81.409,32.839,75.006,2.6538,2.8655,1.0367,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,0,0.048,0,-0.80229,-1.1977
794.47,1.1968,1.7328,91.436,38.942,75.918,2.8133,2.3507,0.70454,0.264,0.416,1.7368,0.144,0.256,1.2857,0.104,0.192,1.1818,0,0.088,0,0,0.088,0,0,0.088,0,-0.79733,-1.2027
636.54,1.3375,1.6592,89.365,37.069,77.188,2.817,2.1062,0.89575,0,0.352,0,0,0.352,0,0,0.352,0,0,0.352,0,0,0.352,0,0,0.352,0,-0.812,-1.188
771.29,1.175,0.9184,88.919,37.246,73.692,2.8951,2.4638,0.79711,0.224,-0.024,-0.90323,0,-0.248,-0,0,-0.248,-0,0,-0.248,-0,0,-0.248,-0,0,-0.248,-0,-1.4423,-0.55771
737.67,1.2622,0.8608,86.098,36.91,94.447,2.6794,2.1228,0.8291,0.136,-0.208,-0.39535,0.048,-0.296,-0.13953,0,-0.344,-0,0,-0.344,-0,0,-0.344,-0,0,-0.344,-0,-1.428,-0.572
714.35,1.247,0.8336,83.582,34.738,91.453,2.7134,2.176,0.89945,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,0,0.136,0,-0.804,-1.196
2237.5,0.79574,1.1152,79.846,29.879,75.461,2.4852,3.1232,0.15585,0,-0.328,-0,0,-0.328,-0,0,-0.328,-0,0,-0.328,-0,0,-0.328,-0,0,-0.328,-0,-1.2808,-0.7192
532.87,1.5117,1.1232,81.263,30.846,77.01,2.7895,1.8452,0.97882,-0.384,-0.176,-1.8462,0.424,0.632,2.0385,0.416,0.624,2,0.4,0.608,1.9231,0.088,0.144,1.5714,0,0.056,0,-0.81067,-1.1893
911.9,1.1277,1.1696,80.714,31.228,80.749,2.7608,2.4482,0.61694,0.24,-0.024,-0.90909,0.128,-0.136,-0.48485,0.088,-0.176,-0.33333,0,-0.264,-0,0,-0.264,-0,0,-0.264,-0,-1.395,-0.605
718.85,1.0986,1.3712,80.307,30.549,75.639,2.5823,2.3504,0.85719,0.104,-0.288,-0.26531,0,-0.392,-0,0,-0.392,-0,0,-0.392,-0,0,-0.392,-0,0,-0.392,-0,-1.417,-0.583
1252.1,1.1305,1.44,77.517,30.033,74.569,2.4642,2.1797,0.23957,0.248,0.36,2.2143,0.112,0.184,1.5556,0.056,0.08,2.3333,0,0.024,0,0,0.024,0,0,0.024,0,-0.851,-1.149
0,1.2381,0.4864,156.33,65.091,93.257,0.62835,0.50753,-0.025911,0.104,0.2,1.0833,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,0,0.096,0,-0.84667,-1.1533
764.78,1.2684,1.5456,118.4,82.224,77.323,1.9342,1.525,0.32589,0,-0.192,-0,0,-0.192,-0,0,-0.192,-0,0,-0.192,-0,0,-0.192,-0,0,-0.192,-0,-0.8888,-1.1112
